company_name,high,low,last_price,prev_close,change,percent_gain
Star Health,498.80,476.45,493.15,487.45,5.70,1.17
Sterling Wilson,469.80,450.70,467.10,461.70,5.40,1.17
Sundram,"1,140.00","1,099.80","1,122.60","1,109.85",12.75,1.15
Jupiter Wagons,544.00,512.75,536.15,530.15,6.00,1.13
Tube Investment,"3,799.00","3,672.20","3,791.40","3,749.05",42.35,1.13
EIH,429.25,415.05,427.20,422.45,4.75,1.12
Cera Sanitary,"7,600.00","7,392.65","7,588.10","7,505.05",83.05,1.11
JBM Auto,"1,707.00","1,626.00","1,695.70","1,677.65",18.05,1.08
Polycab,"7,512.10","7,300.00","7,493.50","7,413.35",80.15,1.08
Glenmark,"1,551.95","1,498.20","1,540.80","1,524.70",16.10,1.06
Muthoot Finance,"2,148.90","2,072.90","2,136.85","2,114.70",22.15,1.05
BLS Internation,494.95,470.70,490.25,485.25,5.00,1.03
Elgi Equipments,610.00,590.25,608.15,601.95,6.20,1.03
M&M Financial,272.65,264.15,272.05,269.30,2.75,1.02
Action Const,"1,524.70","1,462.70","1,518.05","1,502.80",15.25,1.01
Timken,"3,199.50","3,100.00","3,194.10","3,162.20",31.90,1.01
BHEL,243.05,232.00,242.25,239.85,2.40,1
Interglobe Avi,"4,444.00","4,255.25","4,434.05","4,390.35",43.70,1
Laurus Labs,574.50,560.40,572.55,566.95,5.60,0.99
Ceat,"3,138.00","3,033.15","3,121.45","3,091.20",30.25,0.98
EID Parry,989.90,939.00,981.75,972.30,9.45,0.97
IEX,185.30,178.00,184.93,183.15,1.78,0.97
NHPC,84.70,81.30,84.44,83.64,0.80,0.96
PTC Industries,"11,755.00","11,361.05","11,706.40","11,595.80",110.60,0.95
PVR INOX,"1,425.00","1,385.00","1,421.25","1,408.45",12.80,0.91
Kirloskar Bros,"2,288.80","2,120.00","2,262.05","2,241.80",20.25,0.9
Graphite India,572.85,546.00,565.40,560.65,4.75,0.85
Apollo Hospital,"7,313.25","7,137.40","7,297.55","7,237.40",60.15,0.83
Shyam Metalics,807.05,775.25,799.05,792.45,6.60,0.83
Finolex Ind,250.30,239.95,248.50,246.50,2.00,0.81
Coromandel Int,"1,862.55","1,788.00","1,845.50","1,830.85",14.65,0.8
Elecon Eng,625.00,602.00,617.85,613.05,4.80,0.78
Elecon Eng,625.00,602.00,617.85,613.05,4.80,0.78
Gland,"1,794.40","1,748.60","1,777.60","1,763.90",13.70,0.78
Indegene,616.00,590.40,606.55,602.05,4.50,0.75
Clean Science,"1,487.00","1,430.00","1,482.00","1,471.15",10.85,0.74
Guj State Petro,373.00,360.90,371.55,368.95,2.60,0.7
3M India,"31,199.95","30,500.00","31,110.25","30,902.35",207.90,0.67
Biocon,351.55,342.50,350.35,348.05,2.30,0.66
Chalet Hotels,"1,020.45",982.10,"1,007.55","1,001.00",6.55,0.65
Endurance Techn,"2,253.35","2,194.60","2,233.45","2,219.50",13.95,0.63
IDFC First Bank,65.35,63.25,65.07,64.66,0.41,0.63
RamkrishnaForge,918.00,894.10,906.10,900.45,5.65,0.63
Zydus Life,989.00,965.00,985.60,979.55,6.05,0.62
Chambal Fert,529.05,510.00,527.35,524.15,3.20,0.61
HDFC AMC,"4,407.00","4,272.95","4,394.20","4,368.15",26.05,0.6
Aurobindo Pharm,"1,274.00","1,231.00","1,254.70","1,247.55",7.15,0.57
SBI Life Insura,"1,409.00","1,377.50","1,405.90","1,398.00",7.90,0.57
Narayana Hruda,"1,292.05","1,262.20","1,287.70","1,280.50",7.20,0.56
Castrol,205.70,197.80,203.12,202.01,1.11,0.55
Gujarat Gas,508.85,493.00,505.85,503.10,2.75,0.55
Granules India,601.55,582.30,600.05,596.80,3.25,0.54
Jubilant Food,682.05,662.00,679.35,675.80,3.55,0.53
Minda Corp,520.80,504.40,518.70,516.00,2.70,0.52
SRF,"2,292.05","2,202.05","2,283.95","2,272.05",11.90,0.52
CHEMPLAST SANMA,510.10,493.05,505.50,503.00,2.50,0.5
PNB,104.36,99.56,103.52,103.03,0.49,0.48
Shriram Finance,"2,952.50","2,853.30","2,945.45","2,931.40",14.05,0.48
Eicher Motors,"4,780.00","4,673.60","4,771.95","4,749.85",22.10,0.47
Federal Bank,201.80,194.71,200.95,200.03,0.92,0.46
ZFCVINDIA,"11,675.00","11,411.00","11,631.95","11,580.00",51.95,0.45
JSW Energy,687.00,667.90,685.00,682.05,2.95,0.43
Kajaria Ceramic,"1,153.70","1,130.05","1,151.15","1,146.25",4.90,0.43
HEG,572.55,545.40,567.85,565.45,2.40,0.42
HEG,572.55,545.40,567.85,565.45,2.40,0.42
Hero Motocorp,"4,458.10","4,325.00","4,406.95","4,389.45",17.50,0.4
CDSL,"1,965.90","1,897.00","1,956.45","1,948.95",7.50,0.38
Cello World,801.95,772.45,792.10,789.20,2.90,0.37
Devyani Int,172.00,166.07,170.89,170.26,0.63,0.37
City Union Bank,180.80,176.25,180.13,179.48,0.65,0.36
Whirlpool,"1,969.00","1,879.05","1,952.55","1,945.50",7.05,0.36
Carborundum,"1,340.05","1,301.00","1,322.90","1,318.35",4.55,0.35
Eris Life,"1,414.30","1,376.25","1,394.10","1,389.30",4.80,0.35
Godrej Agrovet,752.55,723.45,747.65,745.10,2.55,0.34
APL Apollo,"1,588.00","1,552.00","1,583.15","1,578.25",4.90,0.31
L&T Finance,141.80,137.59,141.44,141.02,0.42,0.3
AstraZeneca,"6,534.90","6,378.50","6,500.75","6,482.15",18.60,0.29
Bajaj Auto,"9,003.00","8,762.55","8,982.65","8,956.75",25.90,0.29
Adani Energy,799.50,770.05,796.00,793.85,2.15,0.27
Blue Star,"2,055.05","1,986.60","2,043.90","2,038.60",5.30,0.26
NMDC,215.90,209.71,214.12,213.63,0.49,0.23
Tata Chemicals,"1,061.90","1,037.25","1,059.55","1,057.15",2.40,0.23
APTUS VALUE,310.20,301.25,308.45,307.80,0.65,0.21
Deepak Nitrite,"2,642.90","2,595.05","2,638.70","2,633.40",5.30,0.2
Jubilant Pharmo,"1,099.15","1,061.05","1,091.85","1,089.65",2.20,0.2
United Brewerie,"2,034.10","2,000.00","2,020.10","2,016.45",3.65,0.18
Fert and Chem,"1,019.95",976.70,"1,003.15","1,001.40",1.75,0.17
Colgate,"2,788.30","2,742.50","2,780.70","2,776.45",4.25,0.15
Indiamart Inter,"2,370.00","2,322.00","2,363.40","2,359.90",3.50,0.15
R R Kabel,"1,429.45","1,386.00","1,410.35","1,408.40",1.95,0.14
Page Industries,"49,464.00","48,726.05","49,173.05","49,105.95",67.10,0.14
Latent View,495.55,478.00,486.85,486.20,0.65,0.13
India Cements,343.60,333.00,340.45,340.05,0.40,0.12
Atul,"7,422.00","7,215.00","7,405.50","7,399.95",5.55,0.08
Tata Elxsi,"7,308.40","7,095.05","7,235.30","7,230.55",4.75,0.07
Britannia,"4,803.80","4,725.65","4,785.75","4,782.65",3.10,0.06
Fine Organics,"4,877.15","4,766.10","4,853.80","4,851.00",2.80,0.06
Just Dial,"1,016.00",990.70,"1,010.25","1,009.75",0.50,0.05
Wipro,313.40,301.15,312.75,312.60,0.15,0.05
GAIL,197.00,188.73,193.62,193.54,0.08,0.04
Gujarat Fluoro,"4,360.00","4,235.50","4,325.25","4,323.70",1.55,0.04
HUL,"2,386.95","2,336.00","2,359.85","2,359.20",0.65,0.03
Jindal Stainles,746.00,715.80,739.20,739.00,0.20,0.03
Power Grid Corp,323.85,316.85,321.65,321.55,0.10,0.03
Alkem Lab,"5,525.05","5,401.00","5,494.25","5,493.25",1.00,0.02
Balaji Amines,"2,016.00","1,980.00","1,998.55","1,998.20",0.35,0.02
Marico,644.00,629.50,640.95,640.85,0.10,0.02
Nuvama Wealth,"6,924.40","6,777.75","6,871.00","6,869.95",1.05,0.02
