company_name,high,low,last_price,prev_close,change,percent_gain
Sun Pharma,"1,857.50","1,831.10","1,845.70","1,836.35",9.35,0.51
COFORGE LTD.,"6,912.30","6,777.00","6,841.10","6,807.00",34.10,0.5
P and G,"16,530.00","16,347.55","16,505.60","16,426.25",79.35,0.48
Bajaj Finserv,"1,853.80","1,814.25","1,833.15","1,824.50",8.65,0.47
Bajaj Finserv,"1,853.80","1,814.25","1,833.15","1,824.50",8.65,0.47
Poonawalla Fin,401.00,391.25,394.00,392.20,1.80,0.46
ABB India,"7,654.90","7,532.55","7,568.95","7,535.70",33.25,0.44
Metro Brands,"1,269.00","1,218.30","1,255.00","1,249.65",5.35,0.43
Carborundum,"1,562.90","1,511.20","1,533.40","1,527.00",6.40,0.42
Glenmark Life,"1,325.00","1,231.00","1,289.30","1,284.10",5.20,0.4
Vardhman Text,515.00,494.85,499.15,497.25,1.90,0.38
Shyam Metalics,833.95,815.55,827.50,824.40,3.10,0.38
Craftsman,"6,031.95","5,924.05","5,954.40","5,932.50",21.90,0.37
SBI Card,805.70,792.70,796.85,793.90,2.95,0.37
CDSL,"1,383.30","1,348.40","1,359.30","1,354.45",4.85,0.36
AstraZeneca,"6,995.00","6,846.20","6,902.75","6,881.00",21.75,0.32
Alembic Pharma,"1,252.60","1,211.50","1,247.70","1,243.70",4.00,0.32
SBI Life Insura,"1,871.05","1,844.55","1,859.15","1,853.45",5.70,0.31
Persistent,"5,370.95","5,264.55","5,290.05","5,274.20",15.85,0.3
Persistent,"5,370.95","5,264.55","5,290.05","5,274.20",15.85,0.3
Torrent Pharma,"3,470.00","3,420.10","3,435.55","3,426.15",9.40,0.27
Central Bank,59.20,58.21,58.81,58.66,0.15,0.26
RamkrishnaForge,984.00,960.00,971.25,968.85,2.40,0.25
Divis Labs,"5,469.90","5,380.05","5,439.30","5,426.45",12.85,0.24
RITES,683.00,674.05,680.50,678.90,1.60,0.24
BEML,"3,905.00","3,842.00","3,889.80","3,881.75",8.05,0.21
Brigade Ent,"1,325.70","1,310.85","1,320.40","1,317.85",2.55,0.19
HUL,"2,950.00","2,898.10","2,904.15","2,898.60",5.55,0.19
Nippon,686.25,671.40,675.40,674.20,1.20,0.18
Kajaria Ceramic,"1,454.95","1,426.50","1,431.25","1,428.75",2.50,0.17
TVS Motor,"2,780.00","2,726.40","2,759.65","2,755.00",4.65,0.17
ITC,519.50,511.95,514.35,513.60,0.75,0.15
Trent,"7,219.65","7,107.70","7,148.85","7,137.95",10.90,0.15
Siemens,"6,704.65","6,563.80","6,592.70","6,582.90",9.80,0.15
Schneider Infra,822.50,802.80,812.15,810.95,1.20,0.15
Poly Medicure,"2,563.00","2,517.50","2,544.85","2,541.35",3.50,0.14
DOMS Industries,"2,814.50","2,718.00","2,752.05","2,748.45",3.60,0.13
Aditya Birla F,321.10,314.10,317.35,317.05,0.30,0.09
United Brewerie,"2,095.45","2,063.10","2,081.05","2,079.15",1.90,0.09
Marico,690.00,676.30,680.45,680.00,0.45,0.07
Devyani Int,191.00,187.51,188.94,188.82,0.12,0.06
Bayer CropScien,"6,521.95","6,465.70","6,492.10","6,490.70",1.40,0.02
Laurus Labs,514.90,504.50,506.80,506.70,0.10,0.02
Radico Khaitan,"2,039.90","2,001.05","2,019.45","2,019.05",0.40,0.02
Ratnamani Metal,"3,891.00","3,780.15","3,820.25","3,819.35",0.90,0.02
SignatureGlobal,"1,470.30","1,453.25","1,465.15","1,464.85",0.30,0.02
TATA Cons. Prod,"1,219.00","1,201.25","1,204.40","1,204.15",0.25,0.02
